user_id,movie_id,movie_title,emotion,event_type,rating,liked,watched_duration_minutes
user_7899,movie_383,Spider-Man: Homecoming,sad,browsed,9.0,0,146
user_2515,movie_384,Jump Street,calm,watched,8.7,1,153
user_3721,movie_385,Breakthrough,excited,browsed,7.1,0,87
user_5846,movie_386,Murder on the Orient Express,sad,watched,7.8,1,83
user_3371,movie_387,The Godfather,neutral,watched,9.0,1,167
user_2286,movie_388,Ratatouille,sad,watched,7.2,1,96
user_6432,movie_389,Ratatouille,calm,browsed,6.5,0,100
user_2398,movie_390,Arrival,excited,watched,9.9,1,165
user_3608,movie_391,Thor,stressed,watched,6.6,0,116
user_6864,movie_392,Ready Player One,stressed,watched,9.0,0,163
user_5435,movie_393,The Game,happy,watched,6.0,0,137
user_6309,movie_394,Finding Nemo,neutral,watched,7.4,1,131
user_7409,movie_395,The Nice Guys,sad,watched,7.8,1,94
user_7485,movie_396,Insidious,neutral,watched,9.5,1,82
user_4288,movie_397,Blue Planet,sad,browsed,8.7,0,124
user_8031,movie_398,The Matrix,neutral,watched,8.6,1,155
user_4424,movie_399,Social Network,neutral,watched,6.6,0,98
user_6217,movie_400,The Revenant,happy,watched,8.6,0,135
user_5466,movie_401,The Shawshank Redemption,angry,browsed,8.7,0,167
user_5212,movie_402,Casablanca,stressed,watched,7.0,1,89
user_8061,movie_403,The Maze Runner,stressed,watched,9.4,1,130
user_9032,movie_404,Titanic,sad,watched,7.1,1,167
user_3560,movie_405,Memento,angry,watched,9.2,1,99
user_4263,movie_406,Up,happy,watched,7.1,1,173
user_4348,movie_407,The Conjuring,calm,watched,9.0,1,171
user_5704,movie_408,Arrival,angry,watched,5.9,0,161
user_5466,movie_409,Se7en,angry,watched,8.3,0,135
user_3004,movie_410,Mindhunter,angry,watched,7.3,1,115
user_2740,movie_411,Ready Player One,stressed,watched,8.4,1,128
user_4420,movie_412,Insidious,excited,watched,9.4,1,106
user_4197,movie_413,Singin' in the Rain,excited,browsed,7.7,0,175
user_5335,movie_414,The Avengers,calm,watched,7.3,1,132
user_7006,movie_415,Drive,excited,watched,7.8,1,156
user_7523,movie_416,Titanic,sad,watched,8.2,1,156
user_9682,movie_417,Mean Girls,angry,watched,8.5,1,87
user_3720,movie_418,Moana,happy,watched,9.0,1,128
user_4687,movie_419,Fight Club,sad,browsed,9.1,0,152
user_4904,movie_420,Mad Max: Fury Road,happy,watched,8.8,1,123
user_7327,movie_421,The Wolf of Wall Street,excited,watched,6.5,0,140
user_9886,movie_422,Mission: Impossible,sad,watched,7.5,1,158
user_7144,movie_423,A Walk to Remember,stressed,watched,8.1,0,135
user_4360,movie_424,The Karate Kid,sad,watched,9.9,0,130
user_9182,movie_425,127 Hours,angry,watched,7.9,1,93
user_1981,movie_426,Bridesmaids,excited,watched,8.9,1,140
user_9329,movie_427,Planet Earth,neutral,watched,7.3,0,129
user_8545,movie_428,The Game,excited,watched,8.4,1,121
user_8733,movie_429,Fast & Furious,calm,watched,8.2,0,132
user_7799,movie_430,Trainspotting,excited,watched,7.3,1,150
user_5310,movie_431,Don't Breathe,excited,browsed,9.8,0,165
user_3206,movie_432,Whiplash,neutral,browsed,6.9,0,140
user_7821,movie_433,Wall-E,excited,watched,6.6,0,165
user_6756,movie_434,Murder on the Orient Express,calm,watched,7.5,1,129
user_4900,movie_435,Up,happy,watched,8.2,1,154
user_6434,movie_436,The Silence of the Lambs,neutral,browsed,7.7,0,166
user_5246,movie_437,The Wolf of Wall Street,calm,watched,6.1,0,150
user_5011,movie_438,Black Swan,happy,watched,7.1,1,81
user_1389,movie_439,Whiplash,angry,watched,9.3,1,119
user_4823,movie_440,The Fault in Our Stars,neutral,watched,6.8,0,152
user_4520,movie_441,Fast & Furious,angry,watched,6.3,0,170
user_6751,movie_442,Cast Away,stressed,browsed,8.7,0,100
user_8600,movie_443,Se7en,excited,watched,9.8,1,98
user_9921,movie_444,Squid Game,excited,watched,9.5,1,150
user_2234,movie_445,Logan,happy,browsed,10.0,0,160
user_4260,movie_446,Planet Earth,angry,watched,7.8,1,123
user_2512,movie_447,Casablanca,stressed,browsed,8.6,0,121
user_8709,movie_448,Planet Earth,neutral,watched,6.2,0,142
user_4538,movie_449,Our Planet,excited,watched,8.4,1,84
user_7980,movie_450,Gone Girl,calm,watched,7.1,0,140
user_5943,movie_451,Blue Planet,angry,browsed,8.3,0,129
user_7655,movie_452,Avatar,calm,watched,6.9,0,117
user_7769,movie_453,Ratatouille,calm,browsed,8.6,0,103
user_4038,movie_454,Knives Out,excited,watched,9.5,1,174
user_6659,movie_455,Hereditary,angry,watched,5.7,0,168
user_7879,movie_456,The Revenant,stressed,watched,8.8,0,81
user_6656,movie_457,Bridesmaids,happy,browsed,5.8,0,101
user_3849,movie_458,The Maze Runner,angry,browsed,7.6,0,141
user_5464,movie_459,Singin' in the Rain,stressed,watched,7.5,1,123
user_5799,movie_460,Singin' in the Rain,sad,browsed,6.2,0,115
user_5744,movie_461,The Fault in Our Stars,sad,watched,9.9,0,138
user_7019,movie_462,A Quiet Place,happy,watched,7.3,1,151
user_1068,movie_463,The Pursuit of Happyness,angry,watched,9.0,1,84
user_6986,movie_464,Why Did You Kill Me,happy,watched,10.0,1,141
user_1047,movie_465,Inception,calm,watched,9.8,1,118
user_8788,movie_466,Hidden Figures,sad,watched,9.3,1,116
user_4404,movie_467,The Big Short,stressed,watched,9.7,1,160
user_5216,movie_468,Superbad,excited,watched,6.2,0,177
user_2691,movie_469,Tropic Thunder,sad,watched,6.9,0,126
user_3593,movie_470,The Notebook,happy,watched,6.9,0,135
user_8324,movie_471,John Wick,sad,watched,8.0,0,84
user_5793,movie_472,Logan,excited,watched,9.6,1,95
user_2500,movie_473,The Hangover,stressed,watched,10.0,1,176
user_7892,movie_474,Inside Out,stressed,watched,5.6,0,117
user_4943,movie_475,The Blair Witch Project,stressed,watched,9.6,0,98
user_7872,movie_476,Life,sad,watched,7.7,1,169
user_4308,movie_477,Trainspotting,neutral,watched,7.9,0,108
user_2456,movie_478,Ready Player One,excited,watched,7.9,1,164
user_6750,movie_479,Hacksaw Ridge,stressed,watched,9.0,0,125
user_7418,movie_480,Avatar,sad,browsed,6.8,0,110
user_9664,movie_481,Whiplash,excited,watched,6.8,0,158
user_6712,movie_482,The Revenant,excited,browsed,8.1,0,89
user_8760,movie_483,Top Gun,calm,watched,8.2,1,158
user_2299,movie_484,Inception,stressed,watched,6.2,0,139
user_4100,movie_485,Squid Game,neutral,watched,8.7,0,114
user_1160,movie_486,Parasite,calm,watched,8.2,1,103
user_5636,movie_487,Pulp Fiction,calm,watched,7.8,0,110
user_4309,movie_488,Casablanca,excited,watched,7.0,1,105
user_2066,movie_489,Thor,stressed,browsed,8.8,0,102
user_6598,movie_490,Drive,calm,watched,8.1,1,123
user_2784,movie_491,Social Network,neutral,browsed,9.7,0,98
user_9226,movie_492,The Karate Kid,sad,watched,7.4,1,90
user_9392,movie_493,The Wolf of Wall Street,calm,watched,8.7,0,84
user_7406,movie_494,Inception,sad,watched,7.0,0,134
user_4520,movie_495,Into the Wild,neutral,watched,8.4,1,126
user_6114,movie_496,Casablanca,sad,watched,8.4,0,162
user_8455,movie_497,Memento,excited,watched,10.0,1,105
user_3204,movie_498,Thor,angry,browsed,9.9,0,140
user_5925,movie_499,Moana,sad,watched,8.0,1,104
user_6922,movie_0,Mad Max: Fury Road,neutral,watched,8.8,1,172
user_2023,movie_1,The Silence of the Lambs,happy,watched,7.3,1,164
user_5063,movie_2,Frozen,sad,watched,7.8,1,148
user_4267,movie_3,The Wolf of Wall Street,stressed,watched,6.6,0,89
user_1419,movie_4,The Dark Knight,angry,watched,6.1,0,112
user_8855,movie_5,Se7en,angry,watched,6.9,0,91
user_2560,movie_6,Deadpool,neutral,watched,8.6,0,96
user_2082,movie_7,The Hangover,sad,watched,9.0,0,151
user_4361,movie_8,X-Men: Days of Future Past,stressed,watched,8.2,1,99
user_6016,movie_9,The Wolf of Wall Street,sad,watched,9.2,0,158
user_6854,movie_10,Coco,angry,watched,7.0,0,107
user_4514,movie_11,Hereditary,calm,watched,6.2,0,91
user_6103,movie_12,Gone Girl,sad,watched,6.7,0,89
user_3525,movie_13,The Karate Kid,calm,browsed,7.9,0,127
user_4751,movie_14,Memento,calm,watched,7.3,1,112
user_5115,movie_15,American Beauty,neutral,watched,7.4,1,113
user_2945,movie_16,Central Intelligence,neutral,watched,9.1,0,103
user_3516,movie_17,Zodiac,happy,watched,8.9,1,156
user_8505,movie_18,Into the Wild,neutral,watched,8.1,1,147
user_6897,movie_19,A Walk to Remember,stressed,watched,7.1,1,176
user_6340,movie_20,Se7en,angry,watched,9.0,1,94
user_8114,movie_21,Scarface,sad,watched,8.1,0,158
user_5389,movie_22,Black Swan,happy,watched,7.7,1,133
user_2795,movie_23,Divergent,sad,watched,8.8,1,138
user_2865,movie_24,The Revenant,angry,watched,7.1,1,163
user_2212,movie_25,Titanic,stressed,watched,8.5,1,140
user_3750,movie_26,Mad Max: Fury Road,excited,browsed,7.9,0,165
user_6218,movie_27,Zodiac,happy,browsed,8.1,0,138
user_9526,movie_28,The Lion King,calm,watched,9.4,1,87
user_7722,movie_29,Breakfast at Tiffany's,neutral,browsed,6.7,0,160
user_3336,movie_30,A Quiet Place,neutral,watched,7.6,0,171
user_4563,movie_31,Parasite,excited,watched,9.2,1,122
user_7067,movie_32,Up,happy,browsed,8.3,0,131
user_2700,movie_33,Fight Club,angry,watched,8.5,0,110
user_6938,movie_34,The Game,excited,browsed,9.2,0,169
user_6594,movie_35,Squid Game,stressed,watched,9.1,1,99
user_6244,movie_36,Inception,sad,watched,9.7,0,178
user_1310,movie_37,Squid Game,neutral,watched,8.5,1,130
user_6983,movie_38,Good Will Hunting,happy,watched,8.0,0,126
user_2348,movie_39,Scarface,sad,watched,6.9,0,105
user_4516,movie_40,Moana,stressed,watched,10.0,1,161
user_8531,movie_41,Into the Wild,sad,browsed,6.6,0,145
user_2421,movie_42,Slumdog Millionaire,stressed,watched,7.3,1,174
user_6584,movie_43,Kingsman,excited,watched,9.0,1,86
user_1922,movie_44,Kingsman,angry,watched,9.6,0,174
user_1251,movie_45,Wall-E,neutral,watched,7.1,1,164
user_5585,movie_46,Knives Out,happy,watched,8.9,0,87
user_8592,movie_47,Erin Brockovich,excited,watched,9.0,1,168
user_7013,movie_48,The Conjuring,excited,watched,9.3,1,168
user_9969,movie_49,Atomic Blonde,stressed,watched,6.7,0,167
user_4774,movie_50,Drive,calm,watched,8.4,0,179
user_1128,movie_51,Memento,angry,watched,7.4,1,162
user_2647,movie_52,Se7en,calm,browsed,8.1,0,113
user_8777,movie_53,Jurassic World,excited,watched,8.8,0,148
user_4946,movie_54,Cast Away,sad,browsed,6.7,0,154
user_4910,movie_55,Arrival,calm,browsed,7.7,0,99
user_1593,movie_56,Cast Away,neutral,watched,7.8,1,157
user_6195,movie_57,Requiem for a Dream,neutral,watched,8.4,1,83
user_4235,movie_58,Knives Out,neutral,watched,7.4,1,122
user_1886,movie_59,Captain America,happy,watched,7.8,1,100
user_1139,movie_60,Singin' in the Rain,sad,watched,7.5,1,168
user_7412,movie_61,Atomic Blonde,happy,watched,7.7,1,146
user_2872,movie_62,Deadpool,happy,watched,7.0,0,109
user_7890,movie_63,March of the Penguins,sad,watched,8.2,1,101
user_6449,movie_64,Sinister,neutral,watched,6.3,0,161
user_7383,movie_65,Hacksaw Ridge,stressed,watched,8.0,1,99
user_5895,movie_66,Kingsman,happy,watched,9.5,1,173
user_8327,movie_67,Deadpool,sad,watched,6.0,0,99
user_9972,movie_68,The Nice Guys,stressed,watched,7.5,1,92
user_8246,movie_69,Logan,happy,watched,8.7,0,174
user_3962,movie_70,Our Planet,neutral,watched,9.0,1,103
user_7751,movie_71,A Quiet Place,excited,browsed,8.5,0,175
user_5171,movie_72,The Ring,stressed,watched,9.8,1,94
user_2528,movie_73,Superbad,excited,watched,8.5,1,152
user_5309,movie_74,Mission: Impossible,angry,watched,10.0,0,147
user_2542,movie_75,Moana,neutral,watched,7.5,1,137
user_3128,movie_76,Moneyball,happy,watched,9.3,1,150
user_3108,movie_77,Pulp Fiction,stressed,watched,7.6,0,159
user_8812,movie_78,Spider-Man: Homecoming,excited,watched,8.5,1,106
user_2325,movie_79,Tropic Thunder,angry,watched,10.0,1,140
user_8715,movie_80,Murder on the Orient Express,stressed,watched,9.1,1,128
user_5494,movie_81,Forrest Gump,neutral,watched,9.2,0,81
user_5408,movie_82,Up,sad,browsed,9.2,0,119
user_4001,movie_83,Wall-E,stressed,browsed,7.9,0,127
user_6583,movie_84,The Nice Guys,happy,watched,6.9,0,102
user_2261,movie_85,Titanic,sad,watched,6.8,0,80
user_5731,movie_86,Horrible Bosses,stressed,watched,9.2,1,154
user_4251,movie_87,The Big Short,calm,watched,8.5,1,145
user_5731,movie_88,Jump Street,calm,watched,9.8,0,90
user_9256,movie_89,Parasite,angry,watched,8.7,1,97
user_2567,movie_90,Inception,excited,watched,8.0,0,92
user_2843,movie_91,Rocky,calm,watched,9.1,1,134
user_2708,movie_92,Hidden Figures,angry,watched,6.5,0,135
user_1743,movie_93,Gladiator,angry,watched,7.7,1,157
user_3267,movie_94,Moana,angry,browsed,9.5,0,123
user_9817,movie_95,Forrest Gump,stressed,watched,8.0,1,111
user_7136,movie_96,Fight Club,excited,watched,7.9,0,144
user_4129,movie_97,Memento,happy,watched,8.3,0,142
user_4580,movie_98,Mean Girls,excited,watched,9.1,0,168
user_6586,movie_99,Se7en,neutral,browsed,9.0,0,133
user_6241,movie_100,Finding Nemo,sad,watched,7.5,1,107
user_2759,movie_101,Erin Brockovich,sad,watched,7.0,1,174
user_5694,movie_102,Central Intelligence,excited,watched,7.3,1,166
user_8612,movie_103,Why Did You Kill Me,happy,watched,7.8,1,172
user_7631,movie_104,Drive,angry,watched,8.6,1,177
user_1638,movie_105,Thor,calm,watched,10.0,1,131
user_7253,movie_106,Our Planet,sad,watched,8.3,1,98
user_6272,movie_107,X-Men: Days of Future Past,happy,browsed,8.4,0,134
user_5001,movie_108,The Hunger Games,stressed,watched,8.0,1,100
user_3381,movie_109,127 Hours,sad,watched,9.3,0,128
user_8933,movie_110,Don't Breathe,excited,watched,7.1,1,172
user_8176,movie_111,The Ring,angry,watched,7.2,1,126
user_8587,movie_112,Avatar,stressed,watched,7.1,1,167
user_3193,movie_113,Se7en,sad,watched,8.0,1,179
user_4250,movie_114,Frozen Planet,excited,watched,7.6,1,170
user_7205,movie_115,Zodiac,calm,watched,9.8,1,116
user_9801,movie_116,The Maze Runner,stressed,watched,7.1,1,176
user_1211,movie_117,The Wolf of Wall Street,neutral,watched,7.1,1,142
user_8190,movie_118,American Beauty,sad,watched,8.1,1,152
user_3820,movie_119,Whiplash,neutral,watched,8.1,0,167
user_2261,movie_120,Mindhunter,angry,watched,10.0,0,92
user_7420,movie_121,Iron Man,sad,watched,9.2,0,164
user_6453,movie_122,Requiem for a Dream,excited,watched,7.1,1,138
user_1229,movie_123,Moneyball,neutral,watched,7.8,1,85
user_7489,movie_124,The Blair Witch Project,stressed,watched,9.6,1,124
user_5622,movie_125,The Big Short,angry,watched,7.6,0,115
user_3936,movie_126,John Wick,sad,watched,8.0,1,162
user_7190,movie_127,Black Panther,excited,watched,8.5,1,140
user_5827,movie_128,Hacksaw Ridge,stressed,watched,7.2,1,179
user_7809,movie_129,The Ring,excited,watched,8.1,1,176
user_1636,movie_130,Logan,calm,watched,8.1,1,116
user_1946,movie_131,The Ring,angry,browsed,7.8,0,99
user_6390,movie_132,Forrest Gump,excited,watched,8.3,0,126
user_6700,movie_133,Our Planet,excited,watched,6.1,0,112
user_3265,movie_134,Avatar,excited,watched,9.9,0,163
user_2773,movie_135,Life,excited,watched,8.3,1,166
user_3240,movie_136,Spider-Man: Homecoming,stressed,watched,7.8,0,157
user_3062,movie_137,A Walk to Remember,calm,watched,8.9,0,161
user_4184,movie_138,Spider-Man: Homecoming,excited,watched,8.7,0,123
user_5116,movie_139,John Wick,neutral,watched,6.2,0,108
user_8821,movie_140,The Sixth Sense,neutral,watched,8.5,1,156
user_9264,movie_141,Inception,neutral,watched,7.4,1,110
user_4537,movie_142,Sherlock Holmes,sad,watched,7.8,1,114
user_4039,movie_143,Singin' in the Rain,neutral,watched,7.2,1,116
user_3936,movie_144,Mindhunter,angry,watched,7.6,1,151
user_5483,movie_145,Whiplash,sad,browsed,8.6,0,122
user_5030,movie_146,The Great Barrier Reef,stressed,watched,8.0,1,153
user_7092,movie_147,The Lion King,angry,watched,9.0,1,99
user_6673,movie_148,Top Gun,sad,watched,6.7,0,171
user_3138,movie_149,A Quiet Place,happy,watched,7.5,1,141
user_9197,movie_150,Mindhunter,stressed,watched,6.3,0,129
user_6544,movie_151,Fast & Furious,calm,watched,6.8,0,121
user_1081,movie_152,Jurassic World,excited,watched,7.4,1,104
user_9502,movie_153,Thor,excited,watched,8.4,1,177
user_2514,movie_154,Jaws,excited,watched,9.1,1,157
user_1028,movie_155,Fast & Furious,angry,watched,7.7,1,80
user_4023,movie_156,The Prestige,angry,watched,7.7,0,175
user_1931,movie_157,Hacksaw Ridge,sad,watched,7.2,1,125
user_6199,movie_158,The Avengers,neutral,browsed,9.4,0,166
user_7689,movie_159,Spider-Man: Homecoming,stressed,watched,7.9,1,101
user_9561,movie_160,The Revenant,stressed,watched,7.3,1,159
user_6835,movie_161,Breakthrough,happy,watched,7.5,1,146
user_8893,movie_162,The Nice Guys,happy,watched,8.1,1,128
user_9812,movie_163,The Great Barrier Reef,calm,watched,9.4,0,164
user_2337,movie_164,Logan,sad,watched,9.0,1,100
user_5373,movie_165,Why Did You Kill Me,angry,browsed,8.2,0,91
user_2643,movie_166,Ratatouille,stressed,watched,8.5,0,94
user_4617,movie_167,Black Swan,excited,browsed,8.5,0,138
user_3632,movie_168,Pulp Fiction,stressed,watched,5.9,0,106
user_5072,movie_169,Ready Player One,calm,watched,9.1,1,148
user_2368,movie_170,Top Gun,excited,browsed,7.5,0,82
user_3866,movie_171,Casablanca,angry,watched,7.4,1,135
user_3593,movie_172,Jaws,excited,watched,7.8,0,128
user_5189,movie_173,Trainspotting,neutral,watched,6.9,0,148
user_3837,movie_174,The Nice Guys,angry,browsed,7.0,0,88
user_3992,movie_175,Fast & Furious,neutral,watched,8.2,1,93
user_5469,movie_176,Black Panther,stressed,watched,7.6,1,111
user_9669,movie_177,The Maze Runner,neutral,watched,8.8,1,90
user_5512,movie_178,Parasite,excited,watched,6.9,0,106
user_6410,movie_179,Atomic Blonde,calm,watched,8.1,0,171
user_2669,movie_180,Trainspotting,stressed,browsed,8.7,0,171
user_2273,movie_181,The Game,neutral,watched,9.2,1,136
user_2445,movie_182,Frozen,excited,watched,7.4,1,123
user_2053,movie_183,Spider-Man: Homecoming,happy,watched,10.0,0,105
user_2431,movie_184,Thor,happy,watched,6.3,0,99
user_8375,movie_185,Moneyball,stressed,watched,8.3,0,162
user_4560,movie_186,Our Planet,calm,watched,7.9,0,179
user_9242,movie_187,Life,angry,watched,9.5,1,84
user_6724,movie_188,Parasite,neutral,watched,7.4,0,118
user_5147,movie_189,Central Intelligence,calm,watched,7.6,1,174
user_2940,movie_190,Black Swan,sad,watched,7.3,1,161
user_8929,movie_191,The Ring,stressed,watched,7.1,1,141
user_4930,movie_192,Good Will Hunting,neutral,watched,7.6,1,148
user_6758,movie_193,Finding Nemo,happy,watched,7.3,0,135
user_9028,movie_194,Bridesmaids,sad,watched,6.8,0,158
user_4758,movie_195,Ratatouille,stressed,watched,8.5,1,136
user_3124,movie_196,Social Network,angry,watched,6.7,0,110
user_5349,movie_197,Horrible Bosses,sad,watched,7.9,1,105
user_9352,movie_198,Spider-Man: Homecoming,angry,watched,6.1,0,131
user_1154,movie_199,Braveheart,calm,watched,7.8,0,110
user_6212,movie_200,Hidden Figures,happy,watched,9.2,1,158
user_4852,movie_201,Tropic Thunder,angry,browsed,7.3,0,125
user_9551,movie_202,The Silence of the Lambs,sad,watched,9.7,0,120
user_2380,movie_203,Iron Man,happy,watched,7.4,1,91
user_7638,movie_204,Singin' in the Rain,sad,watched,8.3,1,155
user_5502,movie_205,Blue Planet,calm,watched,7.4,1,150
user_9694,movie_206,Planet Earth,excited,watched,9.9,0,131
user_8231,movie_207,The Wolf of Wall Street,neutral,watched,7.9,1,90
user_8265,movie_208,Frozen,angry,watched,8.8,1,85
user_9449,movie_209,Don't Breathe,sad,watched,7.1,1,131
user_7499,movie_210,The Notebook,neutral,browsed,8.4,0,109
user_3642,movie_211,Requiem for a Dream,neutral,watched,9.1,1,171
user_1664,movie_212,Slumdog Millionaire,stressed,watched,6.3,0,174
user_8778,movie_213,Hereditary,neutral,watched,7.4,0,116
user_5104,movie_214,Casablanca,neutral,watched,7.7,1,148
user_4428,movie_215,Hidden Figures,happy,watched,7.4,1,158
user_9716,movie_216,Blue Planet,neutral,browsed,8.6,0,171
user_9129,movie_217,Why Did You Kill Me,happy,watched,8.6,0,164
user_3331,movie_218,Inception,happy,watched,8.7,1,81
user_8771,movie_219,Mean Girls,calm,watched,9.1,1,95
user_2741,movie_220,The Blair Witch Project,angry,watched,7.4,0,82
user_6399,movie_221,Titanic,stressed,watched,7.2,0,168
user_4138,movie_222,The Lion King,stressed,browsed,7.1,0,95
user_8783,movie_223,Logan,sad,watched,7.1,1,148
user_1341,movie_224,Rocky,sad,watched,8.8,1,161
user_3676,movie_225,Braveheart,sad,watched,9.0,1,161
user_9617,movie_226,Singin' in the Rain,happy,browsed,7.5,0,171
user_1598,movie_227,The Lion King,neutral,watched,7.3,0,136
user_1429,movie_228,Frozen Planet,stressed,watched,6.7,0,118
user_7902,movie_229,The Ring,neutral,watched,9.0,1,150
user_3611,movie_230,A Walk to Remember,calm,watched,8.7,1,149
user_2325,movie_231,Se7en,angry,watched,8.9,0,178
user_1291,movie_232,The Godfather,sad,watched,7.1,1,85
user_9316,movie_233,The Hunger Games,stressed,watched,7.5,1,140
user_8093,movie_234,A Quiet Place,stressed,watched,7.7,1,161
user_1262,movie_235,Baby Driver,neutral,watched,7.3,0,143
user_5435,movie_236,Top Gun,sad,watched,7.2,1,175
user_9983,movie_237,Sinister,sad,watched,8.9,0,118
user_8563,movie_238,American Beauty,happy,watched,6.2,0,93
user_4490,movie_239,Deadpool,stressed,watched,8.3,0,153
user_4118,movie_240,The Shawshank Redemption,angry,watched,5.7,0,167
user_1182,movie_241,Casablanca,excited,watched,6.9,0,130
user_6066,movie_242,Fast & Furious,excited,watched,8.8,1,116
user_4449,movie_243,Avatar,excited,watched,8.4,1,104
user_3002,movie_244,Breakthrough,angry,watched,6.7,0,162
user_7856,movie_245,Blue Planet,calm,watched,7.2,1,161
user_7128,movie_246,American Beauty,sad,watched,6.5,0,127
user_4647,movie_247,Se7en,calm,watched,8.6,1,165
user_3797,movie_248,Atomic Blonde,stressed,browsed,7.0,0,163
user_1783,movie_249,Jump Street,sad,watched,9.6,1,136
user_7028,movie_250,Inside Out,calm,watched,8.8,0,87
user_6837,movie_251,Baby Driver,sad,browsed,6.1,0,171
user_2153,movie_252,Thor,calm,watched,8.4,1,85
user_2419,movie_253,Toy Story,angry,watched,6.7,0,109
user_7976,movie_254,Hidden Figures,stressed,watched,7.7,0,133
user_1618,movie_255,The Maze Runner,sad,watched,6.0,0,105
user_5098,movie_256,Fight Club,happy,watched,7.3,1,91
user_2633,movie_257,Into the Wild,excited,browsed,8.2,0,94
user_1575,movie_258,Spider-Man: Homecoming,calm,watched,9.3,1,117
user_3000,movie_259,The Great Barrier Reef,stressed,watched,9.2,1,148
user_4283,movie_260,Deadpool,angry,watched,6.9,0,175
user_7445,movie_261,Good Will Hunting,stressed,watched,9.0,1,153
user_6093,movie_262,Interstellar,calm,watched,9.1,1,139
user_2990,movie_263,The Prestige,neutral,browsed,8.0,0,134
user_2653,movie_264,127 Hours,neutral,browsed,9.0,0,162
user_6961,movie_265,Braveheart,happy,watched,6.6,0,159
user_3577,movie_266,Horrible Bosses,excited,browsed,7.9,0,151
user_4931,movie_267,The Nice Guys,angry,watched,8.1,1,130
user_8466,movie_268,Frozen,excited,watched,7.9,1,111
user_3881,movie_269,Knives Out,sad,watched,7.1,0,81
user_6007,movie_270,Don't Breathe,happy,watched,10.0,1,174
user_8471,movie_271,Fight Club,calm,watched,6.9,0,168
user_3637,movie_272,Why Did You Kill Me,stressed,watched,7.6,0,115
user_2723,movie_273,Inception,calm,watched,8.0,1,97
user_1873,movie_274,Mad Max: Fury Road,calm,watched,8.3,0,92
user_6498,movie_275,Erin Brockovich,sad,watched,8.6,1,145
user_3928,movie_276,Gladiator,stressed,watched,7.2,1,120
user_2319,movie_277,The Fault in Our Stars,neutral,watched,8.2,1,144
user_8104,movie_278,A Quiet Place,excited,watched,9.1,1,119
user_8400,movie_279,Iron Man,calm,watched,7.4,0,171
user_1804,movie_280,Finding Nemo,calm,watched,6.9,0,90
user_6117,movie_281,The Silence of the Lambs,stressed,watched,7.7,1,111
user_2412,movie_282,Forrest Gump,stressed,watched,6.8,0,150
user_4577,movie_283,A Quiet Place,happy,watched,7.6,1,152
user_8603,movie_284,Parasite,happy,watched,7.5,1,104
user_7328,movie_285,Bridesmaids,happy,watched,8.6,0,103
user_7126,movie_286,Gone Girl,angry,watched,8.0,0,91
user_4935,movie_287,Atomic Blonde,angry,watched,6.8,0,99
user_9539,movie_288,The Revenant,sad,watched,6.4,0,161
user_9378,movie_289,Ready Player One,happy,watched,9.1,1,107
user_6263,movie_290,Slumdog Millionaire,neutral,watched,8.5,1,170
user_9678,movie_291,Pulp Fiction,excited,watched,9.4,1,151
user_3918,movie_292,127 Hours,excited,watched,8.4,1,137
user_8656,movie_293,Social Network,excited,watched,8.4,1,113
user_8748,movie_294,Jump Street,calm,watched,8.1,1,161
user_1872,movie_295,The Godfather,neutral,browsed,8.8,0,124
user_2418,movie_296,Mad Max: Fury Road,happy,watched,9.3,1,98
user_3602,movie_297,Frozen Planet,excited,watched,6.9,0,168
user_1865,movie_298,The Dark Knight,happy,watched,9.5,1,97
user_5168,movie_299,Moneyball,sad,watched,9.8,0,106
user_6915,movie_300,The Wolf of Wall Street,calm,watched,7.5,0,164
user_7604,movie_301,Don't Breathe,angry,watched,8.2,1,94
user_7696,movie_302,Scarface,neutral,watched,8.8,1,168
user_3101,movie_303,Ex Machina,neutral,watched,8.9,1,150
user_1826,movie_304,Mean Girls,stressed,watched,7.8,1,129
user_5724,movie_305,Moana,neutral,watched,9.8,0,84
user_3489,movie_306,Central Intelligence,angry,watched,7.5,1,149
user_1394,movie_307,Logan,happy,browsed,7.9,0,175
user_9742,movie_308,The Avengers,sad,watched,9.3,1,138
user_4389,movie_309,The Hunger Games,sad,browsed,7.5,0,104
user_7626,movie_310,Zodiac,calm,watched,8.9,1,81
user_7692,movie_311,Drive,sad,watched,9.5,1,119
user_1008,movie_312,Good Will Hunting,sad,watched,9.4,1,153
user_8197,movie_313,Divergent,excited,watched,7.6,1,151
user_3860,movie_314,The Great Barrier Reef,stressed,browsed,9.4,0,146
user_8275,movie_315,Knives Out,calm,browsed,7.9,0,98
user_5141,movie_316,Frozen Planet,excited,watched,7.2,1,170
user_8352,movie_317,Mission: Impossible,neutral,watched,9.1,1,108
user_5970,movie_318,Planet Earth,happy,watched,8.3,1,175
user_6082,movie_319,Jaws,excited,watched,8.6,1,151
user_6261,movie_320,Jaws,excited,watched,6.6,0,173
user_7272,movie_321,Don't Breathe,stressed,browsed,9.1,0,116
user_8308,movie_322,Blue Planet,sad,watched,9.0,1,164
user_9367,movie_323,Planet Earth,neutral,watched,8.0,1,174
user_9918,movie_324,A Quiet Place,stressed,browsed,7.3,0,127
user_9337,movie_325,Scarface,happy,watched,8.5,0,152
